lp,src,mt,ref,score,raw,annotators,domain
en-tr,"Ümüt was recorded as saying that they had not seen a strong recovery on the domestically sourced newsfeed, and that the current outlook could be interpreted as more like triggering domestic markets to try to close the differences resulting from the increased risk appetite in the international arena.","Ümüt, yurt içi kaynaklı haber akışında güçlü bir toparlanma görmediklerini ve mevcut görünümün, uluslararası arenada artan risk iştahından kaynaklanan farklılıkları kapatmaya çalışmak için iç piyasaları tetiklemeye daha fazla benzediğini söyleyebilir.","Yurt içi kaynaklı haber akışı ile güçlü bir toparlanma görmediklerini bildiren Ümüt, mevcut görünümün daha çok yurt dışında risk alma iştahındaki artış ile yurt içi piyasaların benzerlerine göre aradaki farkı kapatma isteğinin tetiklemesi şeklinde yorumlanabileceğini kaydetti.",0.0961421256193765,57.5,2,news
en-tr,"A coroner places a sheet over the body of one of the victims of the Moore's Ford lynching on July 27, 1946.","Bir koroner, 27 Temmuz 1946'da Moore'un Ford linççisinin kurbanlarından birinin cesedinin üzerine bir sayfa yerleştirir.",Adli tabip 27 Temmuz 1946'da Moore'daki Ford lincinin kurbanlarının birinin cesedenin üzerine bir çarşaf koyuyor.,-1.1344196835791,3.0,1,news
en-tr,The former carpenter secured 27 of Papua's total 29 districts - including Paniai - on the way to the Presidential Palace in Jakarta.,"Eski marangoz, Papua'nın toplam 29 bölgesini - Paniai de dahil olmak üzere - 27 Jakarta'daki Başkanlık Sarayına giderken güvence altına aldı.","Eski marangoz, Jakarta'daki başkanlık sarayı yolunda ilerlerken, Panaia dahil Papua'nın 29 bölgesinden 27'sinin oyunu aldı.",0.134163550583246,45.0,1,news
en-tr,"""Before, we would have already known what happened,"" said Villarreal, 46, nicknamed ""El Flaco"" for his slender build.","46 yaşındaki Villarreal, ince yapılışı için ""El Flaco"" lakaplı “Daha önce, ne olduğunu zaten biliyorduk.","İnce yapısı nedeniyle ""El Flaco"" lakaplı Villareal (46), ""Önceleri neler olduğunu zaten bilirdik."" dedi.",0.0410780959684975,76.0,1,news
en-tr,"Looking at me in the face, he showed me to the young athletes and said ""Look at him, I trained him"".","Bana baktığımda, bana genç sporculara gösterdi ve ""Ona bak, onu eğittim"" dedi.","Yüzüme bakarak yanındaki genç sporculara beni gösterdi ve ""Bakın işte, onu ben yetiştirdim"" dedi.",-0.53642381556283,61.0,1,news
en-tr,These buildings were to be built according to the direction of the wind.,Bu binalar rüzgar yönüne göre inşa edildi.,Bu binaların rüzgârların yönüne göre yapılması gerekli.,0.118078350839341,78.0,1,news
en-tr,"As the youngest of her husband's four wives, she has been assigned no fields to tend.","Kocasının dört eşinin en küçüğü olarak, eğililecek bir alan tahsis edilmiştir.",Kocasının dört karısından en genci olarak hiçbir alanda kendisine görev verilmemiş.,-0.842906793849128,12.0,1,news
en-tr,He could have been involved with a gang.,Bir çete ile ilgilenmiş olabilirdi.,Çeteye bulaşmış olabilir.,0.395811919557056,57.0,1,news
en-tr,There is definitely politics in this and we cannot know what is behind the scenes.,Bu konuda kesinlikle politik var ve perde arkasında ne olduğunu bilemeyiz.,"İşin içinde mutlaka siyaset vardır da, perde arkasını bilemiyoruz.",-0.0097530311911886,44.0,1,news
en-tr,"Great success at the swimming, world championships","Yüzmede büyük başarı, dünya şampiyonaları","Havuzda büyük başarı, dünya şampiyonluğu geldi",0.786406967713024,75.0,1,news
en-tr,I think I’m dying.,Sanırım ölüyorum.,Sanırım ölüyorum.,1.50479599439535,100.0,1,news
en-tr,Ermut depicted the Abraaj Group’s entering into a partnership with the logistics company Netlog as a good example of this.,"Ermut, Abraaj Group'un lojistik firması Netlog ile bir ortaklık kurduğunu açıkladı.","Ermut, Abraaj Group'un lojistik şirketi Netlog'a ortak olmasının da buna iyi bir örnek olduğunu dile getirdi.",0.25498100145585,49.0,1,news
en-tr,"Consequently, we are able to identify small asteroids which could not previously be identified.","Sonuç olarak, daha önce tanımlanamayan küçük asteroitleri tanımlayabiliriz.",Bu sayede daha önce belirlenemeyen daha küçük boyuttaki asteroitleri de belirleme imkanımız var.,0.156578478274763,79.0,1,news
en-tr,"Much loved and valued, called ""Hocam"", he was a commander who had partaken in various battles, a valuable and senior commander.","Çok sevilen ve değerli, ""Hocam"" denilen, çeşitli savaşlarda, değerli ve kıdemli bir komutanı katılmış olan bir komutanıydı.","Çok sevdiği, değer verdiği, ""Hocam"" diye hitap ettiği, çeşitli savaşlarda yer almış değerli ve kıdemli bir komutan.",0.252828796863317,81.5,2,news
en-tr,Neck fractures most frequently occur in the fifth or sixth vertebra.,Boyun kırıkları en sık beşinci veya altıncı omurgada görülür.,"Boyun kırıkları en sık 5 ya da 6""ncı omurda gelişiyor.",0.753330453523801,94.5,2,news
en-tr,"On Monday, first-degree murder warrants without bail were issued for Wyndham Lathem, 42, and Andrew Warren, 56, for their alleged involvement in the death of Trenton H. James Cornell-Duranleau, Cook County court records show.","Pazartesi günü, Wyndham Lathem, 42 ve Andrew Warren, 56 için, birinci derece cinayet emri vermeden yayınlandı. Trenton H. James Cornell-Duranleau, Cook County mahkeme kayıtları gösterisinin ölümüne karıştığı iddiasıyla.","Cook idare bölgesi kayıtları; pazartesi günü, Trenton H. James Cornell-Duranleau'nun öldürülmesinde rol aldıkları iddiasıyla Wyndham Lathem (42) ve Andrew Warren (56) için kefalet olmadan birinci derece cinayet için tutuklama müzekkereleri çıkarıldığını gösteriyor.",-1.1181776190505,2.0,1,news
en-tr,A new breed of human resources start-ups is cropping up to help companies figure out how their employees feel.,"Yeni bir insan kaynağı girişimleri, şirketlerin çalışanlarının nasıl hissettiğini anlamalarına yardımcı olmak için yukarı doğru yayılıyor.","Yeni bir tür insan kaynakları start-up'ı, şirketlere çalışanlarının nasıl hissettiklerini anlamalarını sağlamak için ortaya çıkıyor.",0.271588771933532,50.0,1,news
en-tr,How'd that work out?,Bu nasıl çıktı?,Bu nasıl sonuç verdi?,0.565126853949834,60.0,1,news
en-tr,"Police teams claimed that re-usage of these labels by the suspects had caused the state a loss of 20,400,000 TL in tax revenue.","Polis ekipleri, bu etiketlerin şüpheliler tarafından yeniden kullanılmasının, devlete vergi gelirlerinde 20.400.000 TL zarar verdiğini iddia etti.",olis ekipleri şüphelilerin bandrolleri tekrar tekrar kullanımı sebebiyle devletin 20 milyon 400 bin lira vergi kaybının olduğunu öne sürdü.,0.183527347328642,47.0,1,news
en-tr,Yep.,Evet.,Evet.,1.50479599439535,100.0,1,news
en-tr,"She can be sleepy, conversational or she can 'be in the mood'!""","Uykulu, konuşkan olabilir ya da ruh halinde olabilir! ”","Uykulu olabiliyor, konuşmaya istekli olabiliyor ya da ""tam modunda"" olabiliyor.",-0.815301719897246,21.0,1,news
en-tr,"The electricity generated will meet the needs of around 1.1 million households. Each year, the three billion kWh of electricity energy generated will, on average, deliver a reduction of 1.5 million tonnes in CO2 emissions.","Üretilen elektrik yaklaşık 1,1 milyon hane halkının ihtiyaçlarını karşılayacaktır: Her yıl üretilen üç milyar kWh elektrik enerjisi, ortalama olarak CO2 emisyonlarında 1,5 milyon tonluk bir düşüş sağlayacaktır.",Yaklaşık 1.1 milyon evin ihtiyacını karşılayacak elektrik üretimi Her yıl asgari 3 milyar kWh elektrik enerjisi üretimi Ortalama 1.5 milyon ton CO2/yıl emisyon azaltımı.,0.163707199823961,52.0,1,news
en-tr,"At the beginning of last season, in the last four hours of the transfer period, Ozer Hurmaci signed a contract to 2019. He has played in 29 league matches, 2 cups, and in general contributed significantly with a performance of 5 goals and 4 assists.","Geçtiğimiz sezonun başında, transfer periyodunun son dört saatinde, Ozer Hurmaci 2019'a bir sözleşme imzaladı. 29 lig maçında 2 kupa oynadı ve genel olarak 5 gol ve 4 asist performansıyla önemli ölçüde katkıda bulundu.","Geçen sezon başında, transferin bitimine 4 saat kala yeşil-siyahlı kulüple 2019 yılına kadar sözleşme imzalayan Özer Hurmacı, 29 lig, 2 kupa maçında forma giyerken, 5 gol 4 asistlik performansı ile takıma önemli katkı sağlamıştı.",0.525581528990617,80.5,2,news
en-tr,"It agreed to fund the trial after the Court of Appeal upheld a High Court ruling last year, which said the NHS had the power to pay for PrEP despite its claims that local authorities should fund it.","Mahkeme, Temyiz Mahkemesinin geçen sene Yüksek Mahkemenin kararını onaylamasının ardından, NHS'nin yerel makamlar tarafından finanse edilmesi gerektiği yönündeki iddialarına rağmen PrEP'e ödeme gücü bulunduğunu ileri sürerek duruşmayı finanse etmeyi kabul etti.","Yüksek Mahkeme'nin geçen yıl aldığı kararı Temyiz Mahkemesi'nin onamasının ardından deneyi finanse etmeyi kabul etti. Kararda, NHS'nin yerel otoritelerin finanse etmesi iddialarına karşın, PrEP için ödeme yapabilecek gücünün olduğu söyleniyordu.",-1.2481182625514,30.0,1,news
en-tr,"And you do your part, we said.","Ve sen senin rolünü yaptın, dediler.",Siz de gereğini yapın dedik.,-0.823226939129644,40.0,1,news
en-tr,"When we talk about ""normalisation"" and Trump, we are referring to the scary possibility that his antics may one day cease to appal.","“Normalleşme” ve “Trump” hakkında konuştuğumuzda, bir süredir karşımıza çıkanların, bir günlüğüne son vermenin korkutucu olasılığını kastediyoruz.","""Normalleşme"" ve Trump hakkında konuştuğumuzda, bir gün onun tuhaf davranışlarının artık şoke etmeyebileceği korkunç ihtimalinden söz ediyoruz.",0.672546805768816,67.0,1,news
en-tr,Local people want more foreign governments to take note.,Yerel halk daha çok yabancı hükümetin not almasını istiyor.,Yerel halk daha fazla yabancı hükümetin ilgilenmesini istiyor.,0.461946971288744,75.0,1,news
en-tr,"On the Lucescu-Özbek meeting: ""We were finishing it when we went.""","Lucescu-Özbek toplantısında: ""Biz gittiğimizde bitirdik.""","Lucescu-Özbek görüşmesi: ""Biz gittiğimiz zaman bitiriyorduk.""",0.184960254384601,68.0,1,news
en-tr,"Indonesian Foreign Ministry spokesperson Arrmanatha Nasir shrugged off the group's allegations, telling journalists in Jakarta, ""In Indonesia, a democratic system still applies and there's free media so it's hard for the evidence of human rights cases to be covered up.""","Endonezya Dışişleri Bakanlığı sözcüsü Arrmanatha Nasir, grubun iddialarını Cakarta'daki gazetecilere anlatırken, ""Endonezya'da, demokratik bir sistem hala geçerli ve özgür medya var, bu yüzden insan hakları davalarının örtbas edilmesini zorlaştırıyor.""","Endonezya Dışişleri Bakanlığı sözcüsü Arrmanatha Nasir, Jakarta'daki gazetecilere, ""Endonezya'da demokratik sistem hala geçerli ve özgür medya var o yüzden insan hakları vakalarındaki delillerin üzerinin örtülmesi zor."" diyerek grubun iddialarını umursamadı.",0.580655564247663,78.0,1,news
en-tr,I am proud of my team anyway.,Zaten ekibimle gurur duyuyorum.,Takımımla yine de gurur duyuyorum.,0.811582979505467,76.0,1,news
en-tr,"Justice, who is the only billionaire in the state, according to Forbes, was elected in 2016.","Forbes'a göre eyaletteki tek milyarder olan adalet, 2016 yılında seçildi.","Forbes'a göre eyaletteki tek milyarder olan Justice, 2016 yılında seçilmişti.",-0.52274564549406,23.0,1,news
en-tr,His brother Yacobus echoed the view that people in Paniai are fearful of discussing the incident.,"Kardeşi Yacobus, Paniai'deki insanların olayı tartışmaktan korktukları görüşünü yineledi.","Kardeşi Yacobus, Paniai'deki insanların olayı tartışmaktan korktukları görüşünü tekrarlıyor.",1.32026078367507,96.0,1,news
en-tr,Such drugs can be taken every day or as soon as two hours before having sex.,Bu ilaçlar her gün ya da cinsel ilişkiden iki saat önce alınabilir.,Bu tür ilaçlar her gün ya da seks yapmadan hemen iki saat önceye kadar alınabiliyor.,0.0756595724397627,49.0,1,news
en-tr,This is really a very valuable and important piece.,Bu gerçekten çok değerli ve önemli bir parçadır.,Gerçekten çok değerli ve önemli bir parça.,0.965081154418621,100.0,1,news
en-tr,And the ones to change this are the Council Board and the General Assembly.,Ve bunu değiştirecek olanlar Konsey Kurulu ve Genel Kurul.,Bunu değiştirecek olan da Divan Kurulu ve Genel Kurul'dur.,0.965081154418621,100.0,1,news
en-tr,"""I had no experience in organizing.","""Organizasyonda hiç tecrübem yoktu.","""Organize etme konusunda bir deneyimim yoktu.",0.965081154418621,100.0,1,news
en-tr,"Reacting to the fact that the Iraqi central government gave no weapons at all for them to fight against the DAESH terrorist group, but rather that all of the weapons were supplied to Hashd Al-Shaabi, which was established quickly following a fatwa, Barzani added","Irak merkezi hükümetinin, DAEŞ terör örgütü ile mücadele etmeleri için hiçbir silah sağlamadığı gerçeğine tepki vermek yerine, bütün silahların bir fetvadan hemen sonra kurulan Haşdi El Şababi'ye sunulması, Barzani ekledi.",Terör örgütü DEAŞ ile mücadele sırasında Irak merkezi hükümetinin kendilerine silah vermediğini ancak kısa bir süre içerisinde bir fetva ile kurulan Haşdi Şabi'nin hemen yasallaştırılıp tüm silahların temin edildiğine tepki gösteren Barzani şunları kaydetti:,-0.0033307769849367,42.5,2,news
en-tr,I just drew on the fact that we're very lucky in this situation in that we've got a home World Championships.,"Sadece bu dünyada çok şanslı olduğumuz gerçeğini çizdim, çünkü bir Dünya Dünya Şampiyonasına sahibiz.","Ben bizim bu durumda çok şanslı olduğumuz gerçeğinden yararlandım, şu bakımdan ki, evimizde olan bir Dünya Şampiyonası var.",-0.842906793849128,12.0,2,news
en-tr,"He said he was sorry to ""all athletes who have had gold and silver medals snatched from them at competitions.""","""Altın ve gümüş madalya kazanan tüm sporcuların yarışmalarda kendilerinden koptuğu"" için üzgün olduğunu söyledi.","""Yarışmalarda altın ve gümüş madalyaları kendilerinden zorla alınan tüm atletlerden"" özür dilediğini söyledi.",-0.870433876369266,11.0,1,news
